frame,model_translation_x,model_translation_y,model_translation_z,material_diffuse_r,material_diffuse_g,material_diffuse_b,material_shininess,light_position_x,light_position_y,light_position_z,camera_position_x,camera_position_y,camera_position_z,lookat_target_x,lookat_target_y,lookat_target_z
625,-4.111900502571292,3.845147415176413,1.2167267797920154,0.8982248737958327,0.7955084111844506,0.19256201874275936,11.301264444530315,12.187694419649425,7.528994702017737,1.0982411896115423,5.0,5.0,15.0,-5.127961675326585,2.1462351282082897,1.4021133435828803
626,-19.081927783198232,-10.317650346415249,11.41295369849989,0.10209301219333144,0.8767791750469858,0.22412218046338794,15.094743252912046,1.4166368390015975,3.297767399060106,9.619831539540428,5.0,5.0,15.0,-18.381407202923643,-9.145640042077424,11.812634285095456
627,2.9857436467955054,18.12660225440679,13.301520878871571,0.6771000902347419,0.9550297711383464,0.6653054522016124,18.312713447003077,-1.9513066274480977,17.675306981631337,-10.971853737529663,5.0,5.0,15.0,4.72734277563543,16.672349237966774,12.948874940490823
628,18.58371799546515,-14.124040409327158,-13.539104397970334,0.6926773392888372,0.8695186801529325,0.7905055025101566,13.546146830226036,2.2911389501402155,-11.545395282214312,19.66172493975543,5.0,5.0,15.0,19.846621258666822,-12.531515965330556,-14.286067818895534
629,8.397189670206622,-7.210599186894813,6.908574257998271,0.2751399028039556,0.5800186972132966,0.3214342177893511,14.276730912058824,-0.2222556402841782,15.590346179548582,-5.496433895807375,5.0,5.0,15.0,9.926717975047241,-6.486363683423673,6.571801847143564
630,-6.764014818256241,13.524793945983632,-18.89095582799341,0.5809095544353048,0.7843538773294694,0.7271124041476434,11.911377431929816,6.641592265351047,11.67522409655497,-10.510818521184323,5.0,5.0,15.0,-7.25224727411282,15.480193550722726,-17.617515374657625
631,-19.106050988200785,12.453228704688335,14.621960147184183,0.11672221897882806,0.13538000673334083,0.46750614263870227,18.947829363147534,4.6649425868413275,2.610810468767383,-8.542777183140213,5.0,5.0,15.0,-17.621045446456428,12.882102999703353,14.18386578670195
632,-15.455268757085815,-7.767455611506065,0.2678286561061043,0.5399297050852273,0.6837105059586162,0.7165610051984779,12.579113544019409,-0.09114411463395555,11.316605828912046,0.24499536791542909,5.0,5.0,15.0,-16.37818036944241,-6.328469274111741,-0.9384094011565551
633,6.71461040115668,-6.81622765297076,11.739472393193719,0.377768744369528,0.30753946500891327,0.17786666247501803,5.285504539441827,-3.158263380900081,-8.39045422566057,7.336862773859689,5.0,5.0,15.0,6.74805423088422,-6.042608162292475,13.193897584845082
634,-4.193326077270271,17.244735289604677,-5.120697253258735,0.4995347019065134,0.9951972073651089,0.3682517667116413,8.93876001830009,-4.607556915203244,-7.214960835848796,-10.652697161205364,5.0,5.0,15.0,-3.8939731771188795,16.337091454093656,-3.557918796111733
635,13.568004760242033,-6.66557580814548,-4.0019136046141845,0.6078885872496865,0.21244927833393967,0.6234918956952109,3.498198661496264,3.8110507040481103,9.947086845455921,-18.128176896201474,5.0,5.0,15.0,13.984955552502392,-7.054681167913696,-5.267556255515597
636,-8.88430151718364,-14.050389959307887,3.396448988740069,0.48923278012754645,0.20609417652337336,0.9965575777372578,18.025999638866466,13.315309465960013,2.8119129746083082,11.409020395639654,5.0,5.0,15.0,-8.107025859102468,-14.76901573212981,2.3149940841934487
637,-16.825781945134878,-10.448839688465519,-17.55815547590249,0.579854357716095,0.7827994578280391,0.051465933038978284,5.187914205893319,-12.467450088237344,17.831064233660932,-1.0984357037913206,5.0,5.0,15.0,-18.210463245135692,-11.564759898066407,-16.755154419791765
638,-15.825692802655738,2.237030269396989,-1.8284518736129414,0.7656136648543715,0.5279133141763305,0.6349214771951734,18.18446185643927,-8.84698812165222,14.075818445954312,-2.627055652269739,5.0,5.0,15.0,-15.665758381406661,1.0190774125550321,-2.872835574048569
639,8.989782229193004,17.877520260282715,14.43580519116621,0.4751119210257735,0.8064332369556968,0.9677120939421148,19.427264227026125,-3.1706353882346896,-14.039542100366171,8.134700727466505,5.0,5.0,15.0,9.128947553971651,19.300536377020848,13.247484616702291
640,-17.749146075935567,-0.11691913530084719,8.00179943068212,0.4904584349279457,0.8626010578382285,0.9130681394964764,14.442813353902189,16.81045461193908,15.318302464859102,-4.815371625378329,5.0,5.0,15.0,-17.180938616068588,0.4115047937910745,9.348918173880303
641,-7.687276853502031,2.8715367202465316,-2.444970570252739,0.3798253438681113,0.31298778494246904,0.7281733381080315,14.86054427657971,13.725445769022897,-19.139459918523734,14.248519610921328,5.0,5.0,15.0,-8.339603498506394,3.882022337482735,-2.348227812360079
642,-16.96720231549081,-3.743980947587474,12.778131437631181,0.41705238132186395,0.6378696740746782,0.3677335320146451,13.711105467946476,17.57282216531226,-13.032677047806223,13.831805480158962,5.0,5.0,15.0,-15.40559356650354,-1.9939172855600282,12.813214638041538
643,-6.284791523032013,11.137892988150561,3.7989792656802948,0.3141186917508857,0.2899133103145063,0.5542230030485084,9.493050496467573,1.1545271851922188,-19.46339219655662,-1.232056871576642,5.0,5.0,15.0,-7.8778117541989925,12.409174360331955,5.750952913357255
644,10.721228981680603,-11.494670013910863,4.1920656893285795,0.2865232561391302,0.28740336569454206,0.7289797458146166,12.236132354008841,-1.2379133083861902,1.9650589244278258,-18.991042890010938,5.0,5.0,15.0,10.138855260688368,-10.336555462447745,2.6270424557023317
645,9.926173154273748,-0.7236130419679974,-1.215985109182327,0.40298766238987327,0.4840299926459787,0.27128629099001533,12.543185699197611,-14.586156082641315,2.5632995356567605,-13.251133454133015,5.0,5.0,15.0,11.47891956829919,-2.593808249321231,-1.0126502428352215
646,16.115279629815277,-11.549806635428412,-1.8782552999829392,0.19112954783812752,0.6817715016766743,0.25335632916082196,12.438048549994903,2.419490986389153,0.2065045294658816,-15.033056343220114,5.0,5.0,15.0,16.3744871014944,-13.36089928009999,-3.813270696782121
647,1.996496844605268,-5.5269006174727675,15.500994577652293,0.19745548777419186,0.1934802011558152,0.36600352048747553,4.0891627966894415,1.477975367592684,-16.463687428154223,4.8545496414830325,5.0,5.0,15.0,0.18154744563066227,-4.982247285162972,17.354749975748604
648,-18.020477676932735,9.366648437191273,0.3804155633439308,0.9923265595566132,0.6310782396179814,0.1781343260760344,9.87657549957872,-11.900240976676582,12.508004391696382,17.39980710191186,5.0,5.0,15.0,-18.995724715097264,7.843088631369872,-1.5955378898401968
649,0.5921889699667737,16.068597159055777,4.025623758102892,0.29538149349444964,0.057955719391138194,0.44443831610854123,7.685100618630494,15.235635482436642,-10.113544868947223,-5.726447776391996,5.0,5.0,15.0,-0.531671880694295,16.774955796727237,2.613983309692875
650,9.511183606828158,10.234307286441556,8.137115790683435,0.7826475572431989,0.6403449474516045,0.5472866395045406,5.914044267568473,2.2002994328343704,4.737443409865104,-11.353012088568658,5.0,5.0,15.0,9.322725680302499,8.826582972395862,6.552411016445941
651,-5.26967999733683,17.2761265891398,19.154017466296708,0.94304868189173,0.18984036884040634,0.45581703756676983,9.075327209549073,-5.251521621493973,-3.020813392483184,19.642711322826493,5.0,5.0,15.0,-4.776765641171982,15.7461832609546,20.56042088625496
652,-11.132786021773594,-12.742905456401662,-4.0094574989923615,0.19399066027339273,0.07018194634280661,0.8290817207470988,4.976602308423907,-1.3763242704272542,2.3258952468218475,12.89493641840015,5.0,5.0,15.0,-11.269505759426496,-12.991574058169618,-4.34499351687682
653,4.635767527670865,10.032989349107993,7.856862768081655,0.326891970443706,0.13794074425573055,0.17197102196258673,15.188554188623065,5.892911826039846,-11.071796163303649,-10.194105038384862,5.0,5.0,15.0,3.3666588944950613,9.965622432097394,6.428428942399904
654,-7.009845878857227,19.13923869039681,-0.7488262932595937,0.19994060856996143,0.4881118064947684,0.4857078455745295,12.892915007588424,-14.064957858410928,10.0891396700125,11.53705681659812,5.0,5.0,15.0,-5.659588696180312,18.79401790504204,-2.7262630658304796
655,15.257982270873029,13.787129716325879,8.781040879622125,0.12892364220631147,0.10754048202458533,0.5500465929462258,4.195480794676389,-5.9329761879484355,-2.0527393443120303,-14.35817013770496,5.0,5.0,15.0,13.916997757465117,15.474670577286686,8.323140823055674
656,2.1157941708590364,-10.798441978859813,12.550230969954,0.2575565951063895,0.7696912601293038,0.483888830591673,17.52599945971074,-7.854724897562043,-4.475814005096726,19.754591331373213,5.0,5.0,15.0,1.8466405395994498,-12.785321996379501,13.06060933675283
657,-8.806960715211716,19.3171786152178,-19.08457316347088,0.2693498076411869,0.21454220494029352,0.8005777359340946,4.439521627891271,7.467207930338901,-7.661210188988971,-12.994344641163051,5.0,5.0,15.0,-6.952270666583658,18.69870610674747,-19.522869678254445
658,-18.830568976366095,-11.12879359029475,-19.03246490740242,0.19476560570799306,0.5358016311198603,0.8106172375558899,8.561464708239885,-19.223486088529466,14.986616319033217,-19.204783178781703,5.0,5.0,15.0,-17.933975153417173,-9.582816994123684,-17.650832700362827
659,-19.084138221027832,-19.287620149027497,10.201257988233575,0.7897995589168398,0.41575200808861446,0.1776786021789104,18.148250940961844,16.508565565444748,17.401236026006742,-2.537966720157364,5.0,5.0,15.0,-19.57666161101366,-19.663465314700847,8.915987516898008
660,-13.113726161716768,5.965867558261447,18.84521379815878,0.10305733328299871,0.340007366326207,0.8781245268335504,14.163794311029868,-3.0573390560892904,4.403919013593864,11.595313205771056,5.0,5.0,15.0,-13.317064092962,7.44597763055153,17.629189377799793
661,-5.407916873510636,-6.1168607670932005,19.043923773595708,0.5069191397644242,0.24145097710651153,0.8415215694668593,3.868612333443324,-7.770784906716015,-4.146187512279518,-18.074829593225896,5.0,5.0,15.0,-4.03192237743938,-4.752050551846416,18.041527689750744
662,-18.008110609046525,16.472675216817322,-6.563837444159407,0.8928705158744549,0.6865829258383479,0.8387675196039486,5.618335594761406,3.5736961996102963,-0.4891461777569397,-13.160976963831201,5.0,5.0,15.0,-17.197929545875105,14.896493192807814,-8.072858686877584
663,-12.593434917121717,17.417339046099762,-14.419911789007802,0.419678500645586,0.5729937456631322,0.48470795019769886,19.59814893266934,-4.958243367815541,-3.8746199125928484,-4.156209202226933,5.0,5.0,15.0,-13.356365327363035,17.98321244273064,-14.855864335532141
664,-18.974358157725835,-1.7971515318245679,6.734117280290608,0.42268141256371805,0.7659588196018011,0.3324126487492365,19.19683640430631,17.80117123679517,8.38818208237127,-0.03727971124183327,5.0,5.0,15.0,-19.459130008776622,-1.5300337434254034,7.382753966675618
665,-18.26396754212496,18.881947501598674,-8.64857750615073,0.8010516312405925,0.04088483106655649,0.713180835080337,12.937235231894446,-4.05867058210918,6.804725664651869,-6.7675140025132805,5.0,5.0,15.0,-16.646152530368553,18.342619772307405,-8.53351976241956
666,-12.00302576071056,12.966653166840715,4.554351014625336,0.16318947489509716,0.9144707742541992,0.7411307511662845,10.966563653575143,11.483287880150765,-4.581188167841832,16.247337642398698,5.0,5.0,15.0,-12.733366385913524,13.366029902973485,4.286697141100209
667,7.3304604958452835,19.923258822824067,-18.938039072646923,0.9850459519424196,0.8328078050019516,0.1052099818754183,19.20204536670122,17.45094782493051,3.811442894944012,17.45188892861548,5.0,5.0,15.0,9.297114124935023,21.448142533246013,-18.398316441932035
668,-14.775371531994676,-6.366035785084652,-12.885308697966025,0.7041100289424291,0.25987192706166884,0.5130867437718961,14.417061621776742,-19.924409464005898,18.206424879963706,0.6405731168947959,5.0,5.0,15.0,-15.047792665454915,-8.122067580488386,-11.883494349229196
669,10.14017757941966,2.711318468170248,-7.017019111543039,0.054015756097993584,0.2941708719931402,0.4921973003826372,10.489173522224279,-3.1862978456555595,-0.1777559838239604,-3.2534141099785856,5.0,5.0,15.0,11.182373576871052,3.499996880750699,-6.7534469064015905
670,1.8790019069671224,-3.1599483859325908,1.4942522554545619,0.9340255068666313,0.4754438862391308,0.8475322177617786,4.637609460067501,8.99594528394013,6.5029680924068245,1.2879286862817452,5.0,5.0,15.0,0.22450875637444279,-2.536111917548964,3.325621040695819
671,-7.529010213831949,15.942273182992864,-5.32857649344367,0.9172037000221905,0.8555548665834938,0.970428235525101,14.100848862521252,-17.095028806882155,12.432358990044513,3.9557972919844815,5.0,5.0,15.0,-7.3107538225421465,15.412470006458774,-7.2088417476105775
672,3.9866236008858067,8.367069432449593,-15.599613614546243,0.7144645369524912,0.7126595850100692,0.6377854542349991,18.473681647506503,-1.4740091938685929,10.261250918375513,-13.601710537320063,5.0,5.0,15.0,2.572477991546104,8.837023220465056,-14.59894413708801
673,4.622199947719523,10.852708918321056,-3.1388541761068645,0.19192151662098533,0.7433846132773683,0.18467090890315152,6.811309087440173,-5.627509623115579,-9.515788201484865,-15.812901310288439,5.0,5.0,15.0,6.526307071389133,11.620238596184185,-3.2784605465278407
674,-19.30540286874094,6.34099652676958,12.196380480691396,0.9221531680012559,0.8868929623255459,0.6823909103890576,3.261733041939998,6.818593358170585,18.21992725548892,-3.8511351335090183,5.0,5.0,15.0,-18.113476749994746,7.234576914625105,14.095378069807769
675,-12.546053063608698,-2.6335567118227416,15.021206378029937,0.9756237970321328,0.9875962415475735,0.5285474882998372,12.579565156689698,3.73658170586598,-7.8367248045338975,2.8467733619721933,5.0,5.0,15.0,-14.063641549023963,-0.8920950253961708,15.312787849706938
676,15.058615600286764,9.401873169487779,-18.214833560475935,0.8614154911985367,0.3948851802147021,0.8890551300981806,16.96650496607921,-18.13067436425606,-6.494974719328557,-0.40098239910599887,5.0,5.0,15.0,13.332874024422765,9.189511688291407,-16.82356540225112
677,-6.502546830524793,4.45439271820954,18.391657828278404,0.9136075296438217,0.060044801218182675,0.05727088502082667,6.0679928653044515,19.85779133472451,2.143645289635007,1.3191177553344637,5.0,5.0,15.0,-7.407836486036542,3.389227674974642,19.44338583796203
678,-14.49524160538898,-4.958944876351389,11.566177029026896,0.7604683572094408,0.38509884506484815,0.41054149856381394,16.570612790082528,-0.8016749425888676,7.552375262845651,12.547521225276348,5.0,5.0,15.0,-15.414424049617201,-5.43012557379806,13.379347225232124
679,4.826164839045518,-10.22828009029936,-19.367200162769823,0.8332445286479646,0.04457446973582935,0.5890998683164073,11.340973785082415,-4.088089565033361,12.477050988593447,-0.4599512027792656,5.0,5.0,15.0,4.473393008842118,-8.691268859983753,-17.746563715007213
680,8.503798184955418,-16.749178347674814,-14.176696663357436,0.7796942919797205,0.44354709138945614,0.007149802179575614,9.217110953714037,-8.46474245644572,-14.123864518664707,15.864707185028792,5.0,5.0,15.0,8.075021105652487,-15.86306461548477,-13.039638100690942
681,5.737105574260326,11.163298581004995,13.091214523871841,0.7626064095370955,0.7708197767523711,0.18099746456799692,10.43765246685567,7.868347567279152,-16.42000299715578,7.079118165555343,5.0,5.0,15.0,7.54759345065646,11.253943949178899,13.295679178454245
682,3.084689465713506,5.423472221050389,-15.986201934245369,0.5394824463525899,0.3017919685745928,0.632906749693451,13.853263937254681,14.257893718847534,1.364088253015634,-8.54801813334825,5.0,5.0,15.0,3.641856900187003,5.165299880637069,-17.58297921173088
683,6.301617527846076,1.452119437642164,6.309038742283924,0.01365412926697407,0.9363668689819833,0.8261207260460028,15.778239065594091,-7.942835426357124,-19.19945561698849,7.1109161438685184,5.0,5.0,15.0,5.747032978460282,0.41160790643089706,5.974356475641445
684,-6.024784328962237,-11.764228433607599,-9.645466798601188,0.29153487968020453,0.706173968847459,0.5743884697477568,19.88809079825909,19.731548026373922,2.623317147134479,10.54215189785544,5.0,5.0,15.0,-7.912203433467379,-10.55389006902264,-7.7778137451643365
685,-14.930551970036156,15.191997629519705,-11.790864092551377,0.09529846923866825,0.7871206298098884,0.778243312993768,8.080486302320995,16.47883409142591,1.7834728688355206,18.87764875610921,5.0,5.0,15.0,-15.025219669170399,14.924518372014582,-12.789284299663333
686,6.505732811051011,-16.115729777081068,15.845520102595032,0.5204834533630727,0.6715523935850614,0.85625404928877,6.462396042910596,15.391360085362223,9.998503049926597,-4.346217814763772,5.0,5.0,15.0,6.590748881718588,-17.61070184148899,17.418413146573073
687,-0.18766280684112502,10.65169496960598,-5.017369981695467,0.3276531815390774,0.7424790653117014,0.23820195878227846,7.788554207351051,-15.43718491943283,-6.613294956850805,-16.108966336509795,5.0,5.0,15.0,1.5905065784562082,8.750458923105162,-4.164677181355318
688,9.606870462402988,18.877969053258553,6.336128982280556,0.2946470837865337,0.22155935461657061,0.31970202048353424,4.02899401480823,14.305435151218376,-0.04330857480790229,5.68099724800469,5.0,5.0,15.0,8.51220272952546,19.774127806175787,6.901725672411937
689,-14.85026204442903,-14.716269349260664,17.557601983976596,0.561454619134718,0.8406600364915703,0.47105239477064653,6.942453540329584,6.13932040518014,2.2568693619297484,-14.134182054181572,5.0,5.0,15.0,-13.931610577531941,-13.346990331722651,19.381390702329636
690,-4.484259051376306,-14.302988607214742,-17.263576585983298,0.10692278674678468,0.11113806113867353,0.1373400740106805,16.929308978414397,14.657398494892874,14.238127362912053,-4.5301824835222515,5.0,5.0,15.0,-4.268723245629162,-15.372950652339439,-17.451413150430902
691,12.665062465314122,3.737012091542404,-3.272366777591685,0.059368599174362546,0.9377593877299755,0.2505575787218016,7.311064098830395,8.514825743818655,-2.932039481379668,19.523940736293042,5.0,5.0,15.0,13.029820232016164,3.4878931770488326,-3.6516896003550054
692,-0.3427673855473934,11.84930850665674,0.6264134797540137,0.7528592660440517,0.20924724327425637,0.7630720820939887,6.72654581257436,18.842946961026854,5.311986946477596,-2.7071354728544215,5.0,5.0,15.0,1.1572626964996018,12.265316421483883,0.17782259367618414
693,-8.346899912756825,5.607235226617249,6.773179569478138,0.886663999168216,0.9666421067036138,0.9582186167127512,17.36045715861228,17.794755009412135,-1.6658680003344841,11.495345350159987,5.0,5.0,15.0,-9.468401237545667,3.6842084866926044,6.751169737230869
694,-11.844484533709974,0.5664405423470456,4.367729885073125,0.5591528485739902,0.856611598738561,0.270975017066189,6.9307128209685605,15.35941913035743,19.908253996485797,12.143848312439985,5.0,5.0,15.0,-13.79667894182266,-1.055435342741255,4.077453162632441
695,10.343785885566152,17.30661305887564,7.897640006863639,0.8138040382882265,0.6606842277730787,0.2388914747176124,11.025049278291911,2.2196980075684607,-8.034036018487928,-11.236947529671003,5.0,5.0,15.0,12.218255944495557,16.995825804059077,9.442166150232108
696,15.530928021727355,12.260992854487654,5.20213379638955,0.8451891951311669,0.4113282493284567,0.29228767035620107,7.537927220431611,-5.796566546456955,-12.906538439118327,7.244001654590015,5.0,5.0,15.0,14.771326447093017,12.8568238648941,7.198524597945163
697,-4.107069577773821,9.668350021118691,-0.6187832409017844,0.8623159476220184,0.21653452924358219,0.16932022057438179,10.598632452976013,1.6121262496862734,-10.909873578229128,11.490638497019635,5.0,5.0,15.0,-4.309101231931434,9.930337856201115,-1.7305766707567325
698,18.70624896757831,11.113022043436832,-0.2663576459671617,0.44175878916055034,0.5394932154721168,0.700457237105572,19.18910653205812,10.633826967008723,-2.4741265623159414,-10.144489731837538,5.0,5.0,15.0,18.737553219286042,11.889335317097416,0.3551093479882321
699,-18.368543666194444,4.380869515198761,-17.798181959116697,0.05125926392008917,0.18638252816062484,0.9473803094003648,9.063342966497423,-5.17059609846819,-0.15460867321019123,1.4407624734617954,5.0,5.0,15.0,-19.131512163754433,5.684095131490023,-17.827815512729998
700,-1.9786947462019526,12.580574561444529,-11.785092056486452,0.32955712718263486,0.9975883162185303,0.21749534469356913,5.303673400909198,-12.068027203461792,12.31234839050451,10.060362772129906,5.0,5.0,15.0,-0.4469450903909138,13.324704804617737,-11.562372790569983
701,-11.633510498541266,4.105775376359251,6.921833004500151,0.24378122034085625,0.7304302863569917,0.8912775518298603,19.5504576367977,-15.510422697949888,-2.4701475148461505,-16.605475353307185,5.0,5.0,15.0,-13.340076632305799,2.3345252312977665,5.095302879479461
702,-3.600943971596948,-9.489255638369848,18.68225900418834,0.04985932693833184,0.14568949729681546,0.0599399040774693,15.406840181108253,3.0694373580743815,-4.775827140932623,1.1258190980763914,5.0,5.0,15.0,-4.425026298429758,-11.417716524240033,17.87203942680694
703,10.910293049698076,-13.040235546824984,13.759373126199229,0.33724050468234146,0.24535137518263006,0.8045972102042671,3.8594905867556974,5.340933079043001,6.174154685478847,-19.313277356504553,5.0,5.0,15.0,12.710744485425053,-14.271070351613862,12.183030272135195
704,4.21991979926236,4.601089017272461,-6.609062181015911,0.7447493782435014,0.2797226054718658,0.8410017514112788,13.143832091245606,-8.094110029713445,5.732851360124357,9.743828895284764,5.0,5.0,15.0,2.318451329649811,5.289318336127156,-6.54300808864678
705,-0.32784086596891626,-11.468617524996505,-0.09331153125827996,0.10738779721952652,0.31754299447866197,0.32603920322250846,11.61551297371311,0.09529820126356725,-14.936577762236144,3.199272468135682,5.0,5.0,15.0,0.002080363087276993,-11.79218170597989,0.8338229273009485
706,-7.815708017924656,14.290938874625503,-11.072836500878855,0.6368212996815522,0.3418108924317851,0.825568520189411,10.566004167576054,-17.335743848985004,-6.14321468534412,15.826577733910938,5.0,5.0,15.0,-8.077424674143959,15.46596445913318,-12.641542368274692
707,15.92452554305082,18.558781058156775,18.74900417028759,0.022546904840901272,0.5394010418439972,0.6184147822562105,3.319553897111416,-7.770083241039657,-11.019040784751368,14.938086558145109,5.0,5.0,15.0,14.710109812005154,20.152055352233553,18.746795628163362
708,-4.913585389125764,5.113435103767262,-11.453540176554448,0.6654418182727518,0.3608376248948445,0.7113749084050841,18.884490222030475,3.2390013814495333,-17.942308365679843,15.134252778235378,5.0,5.0,15.0,-6.280541377750026,7.090775276809643,-13.355381974379045
709,-16.63015661490975,13.995735794873674,-8.899224737236873,0.6563314813122517,0.19779550099346,0.5008330968684472,6.79541331885787,18.41429882649689,6.369188240598614,-12.484495899162305,5.0,5.0,15.0,-16.346371771631993,14.956170131887847,-10.755563728002159
710,0.9467772143827311,-1.8154621804625037,14.076011040123888,0.3601612797323883,0.5344377387914385,0.9617493780878754,18.596105183196652,17.67237510871086,0.6161449754442074,9.065313380470172,5.0,5.0,15.0,2.0413272447278445,-1.206492053987942,15.635849129761773
711,-17.832230012464983,-14.199038268439011,18.67557574405746,0.9950900506560675,0.031107281621442603,0.06533761995941623,3.614413551716722,-14.278666588505505,13.948066779807895,-8.73524495094979,5.0,5.0,15.0,-18.617281512734174,-12.531394220467693,19.174418333756915
712,15.842115391769639,0.7467881291764478,-16.85774056268968,0.2956479590570653,0.027925202213980874,0.3531876996883454,7.761249703429616,-0.5379039165668047,0.9180156426065089,-13.233008300213825,5.0,5.0,15.0,14.783178742767715,1.2968320948026255,-15.988283544455285
713,-19.288760604098577,-8.187854139805966,12.030044779572073,0.892938472942423,0.8815297501915419,0.26526227935846103,10.615706594260757,8.752469585117787,-0.503610775506246,-1.1552882159049247,5.0,5.0,15.0,-21.28340236505356,-10.031181846016166,12.08276376822595
714,6.503296069221275,16.097457019927894,-0.06259943061811413,0.37772457928166214,0.7523422419893327,0.1860875729256254,18.706396371383853,4.598593019770156,5.671037456784134,-1.042873828017413,5.0,5.0,15.0,5.371215614247836,14.223843432901495,-0.5489072716103434
715,11.229181186397703,8.41483755438614,-16.2435994306501,0.7020282837865839,0.02377568691413523,0.4367877894509977,8.587989692675995,14.269418707824002,-9.103098226336467,6.194557519142471,5.0,5.0,15.0,11.180822101541319,7.868821450041706,-16.76075292856563
716,-6.868312627462068,-7.58845899033795,-8.49748933274617,0.8576085236290348,0.24659348876736797,0.6347841002626466,16.940127027026477,-7.152107021769654,14.017888191134233,7.608762921916302,5.0,5.0,15.0,-6.837852647305155,-8.059218209380923,-8.156748670689353
717,19.305042129731206,-15.058726907460045,-0.6939441585736574,0.9629897080667523,0.20562835056978157,0.28920640937247843,17.639285544457202,-13.869865642692396,-8.082222678241227,9.339640601236962,5.0,5.0,15.0,18.85937943399315,-13.41595034141574,-2.637836510075618
718,-16.111004694707365,18.995369275877707,-9.120828908588248,0.9876917319663518,0.2622648775879487,0.29610581957827076,11.76251468615628,-15.089916018051772,7.752116778093946,3.2346563311943832,5.0,5.0,15.0,-16.07047919583561,20.727519261277404,-10.003282060074062
719,-12.70638064268467,16.652820323532808,-0.12450580049264559,0.196938480388972,0.3508718921639654,0.30799277290364724,15.179905595861436,-0.5374054090183193,14.723847341885701,-0.9746880510178144,5.0,5.0,15.0,-11.930364327837555,16.175137566442956,0.23884173331377268
720,17.91383151137007,11.905054583720688,-5.07506237679857,0.7724221421155254,0.6288082098648534,0.7278435864699339,19.314318275600215,17.842555114728256,-11.195736419712606,15.937293250131638,5.0,5.0,15.0,17.49797212220178,12.826763818129496,-4.321513120950886
721,-16.25842003608203,-3.548415467471692,-8.634445031429587,0.1416597213354246,0.8739492772185907,0.9314761163887691,14.480561758546646,-9.91088373767671,7.104241702513768,17.785764708352218,5.0,5.0,15.0,-15.082594470262032,-2.9222228642032415,-9.060765171708589
722,-5.752870280344101,10.253618680037704,5.292502920221835,0.9880591394021111,0.6056425339810858,0.8653816691404033,10.15927403568606,13.0712019856255,15.371810993773543,-12.62214982692143,5.0,5.0,15.0,-5.4768106636744704,9.726470066442642,7.172612659447265
723,7.254079676933081,-12.837071378803993,12.84085663520925,0.26226498840992196,0.3454049619355479,0.6282937766649578,3.609199822013311,-14.554355630425789,-9.270880503957756,-11.699858936619027,5.0,5.0,15.0,6.277111131240806,-12.650801842360778,11.314756164057359
724,-14.746670594251361,5.532232611389677,-0.08548176055922951,0.6429802399460709,0.7664691453358113,0.16124649009817527,15.090170887993784,-0.16599689030671527,4.220719345318816,-5.012557762739252,5.0,5.0,15.0,-16.056233552396495,4.9145032976034955,1.078733418179774
725,9.061574825317766,3.9000259134222794,-16.855172929875827,0.26531637315273593,0.02742900751863664,0.057459906180097886,15.938821989535416,4.755397524014224,13.578338485399222,1.8660894706576379,5.0,5.0,15.0,7.897948151325984,3.8987250805429556,-18.52599373185983
726,19.951091447120547,-9.319664206491245,3.707707940322976,0.7561392945351485,0.537460498581789,0.0997647754292299,7.232204456107643,-13.323217108543037,-12.896404693096791,-7.4349937181590455,5.0,5.0,15.0,17.97077531560901,-10.254793536608805,3.593319100295528
727,-19.78608537892494,-4.398209557639689,-0.893852797084655,0.5460404226657711,0.39657542293478976,0.08836684095231417,19.42596728450893,8.46451622825628,-0.5046640231135449,5.218929613524249,5.0,5.0,15.0,-20.538842462669272,-5.282964347944268,0.07146650374127184
728,-14.31995371511186,17.43264933549422,7.990580593733853,0.6216847295497702,0.38988021923635774,0.5635976283551903,10.95610318144621,-12.599382368235137,12.760470837194148,-11.229429352931213,5.0,5.0,15.0,-13.776742967171714,19.073635374823958,8.142868190671305
729,-14.679302981005549,14.930945685413818,-19.35349913787631,0.7560478332819008,0.8357215482050936,0.007314403996196095,6.003472509025002,-6.281115470731811,19.60800986830087,7.562911069334994,5.0,5.0,15.0,-13.433021588477985,13.216227478427772,-18.510250310502354
730,-16.352889854722736,-15.727765081094995,-6.684715964930659,0.001596349018511245,0.8177875469978215,0.9842166140934482,10.731046621120012,14.383586949436832,16.359016494726944,9.577735789173172,5.0,5.0,15.0,-16.299938004646442,-16.449078861546234,-5.85225806289256
731,10.662108769784645,11.75576963205097,12.888144623298615,0.33277745564423744,0.29527937671803195,0.5748785643074212,18.50955241223057,10.8573302451531,-6.0810074333369855,6.344495072134325,5.0,5.0,15.0,11.976796789583824,11.693796508970431,14.709260938993033
732,5.041369802502373,-13.30432226781728,18.639105416564156,0.5319280435550728,0.48330514249171097,0.6729453697611852,8.154978764364557,5.476746217602365,5.843616999132671,-0.778386918639157,5.0,5.0,15.0,4.919780553485581,-12.15823519985356,18.530835155429152
733,16.518571776456113,18.336334889958515,-18.554193278138218,0.6536534355837037,0.2040460020473217,0.44718577635506007,4.801031932527137,-13.662521200766943,11.11819963392702,-9.309273405715444,5.0,5.0,15.0,15.757985888798988,18.76172622240216,-20.342324709697323
